date,product_id,daily_sales,inventory_level
2021-05-24,P003,121.97,187.12
2021-05-25,P003,111.72,194.01
2021-05-26,P003,103.51,177.53
2021-05-27,P003,113.9,140.01
2021-05-28,P003,100.22,176.96
2021-05-29,P003,115.24,204.42
2021-05-30,P003,118.85,168.89
2021-05-31,P003,106.65,191.84
2021-06-01,P003,106.81,149.09
2021-06-02,P003,93.84,173.22
2021-06-03,P003,105.98,175.89
2021-06-04,P003,114.24,160.74
2021-06-05,P003,115.59,190.05
2021-06-06,P003,104.18,185.69
2021-06-07,P003,104.97,178.61
2021-06-08,P003,107.01,182.86
2021-06-09,P003,99.22,165.1
2021-06-10,P003,84.26,135.65
2021-06-11,P003,113.93,190.85
2021-06-12,P003,113.34,200.83
2021-06-13,P003,108.94,190.23
2021-06-14,P003,115.28,165.4
2021-06-15,P003,98.09,152.94
2021-06-16,P003,93.48,155.02
2021-06-17,P003,101.09,155.16
2021-06-18,P003,115.66,186.1
2021-06-19,P003,120.75,194.68
2021-06-20,P003,114.49,170.19
2021-06-21,P003,110.56,188.33
2021-06-22,P003,105.37,181.38
2021-06-23,P003,88.52,153.04
2021-06-24,P003,101.25,169.53
2021-06-25,P003,99.01,149.51
2021-06-26,P003,111.36,178.03
2021-06-27,P003,109.4,179.47
2021-06-28,P003,109.22,180.91
2021-06-29,P003,99.75,173.54
2021-06-30,P003,76.05,148.49
2021-07-01,P003,387.52,164.24
2021-07-02,P003,105.69,178.55
2021-07-03,P003,110.54,190.56
2021-07-04,P003,108.56,177.61
2021-07-05,P003,114.48,187.65
2021-07-06,P003,99.32,167.46
2021-07-07,P003,95.53,159.06
2021-07-08,P003,100.49,175.72
2021-07-09,P003,102.42,166.87
2021-07-10,P003,100.89,174.75
2021-07-11,P003,92.97,163.25
2021-07-12,P003,100.18,167.15
2021-07-13,P003,100.45,167.17
2021-07-14,P003,89.21,154.13
2021-07-15,P003,97.46,151.0
2021-07-16,P003,99.58,173.41
2021-07-17,P003,112.45,184.77
2021-07-18,P003,104.28,182.78
2021-07-19,P003,104.31,169.0
2021-07-20,P003,97.38,186.34
2021-07-21,P003,98.81,165.02
2021-07-22,P003,80.9,142.14
2021-07-23,P003,94.43,154.49
2021-07-24,P003,108.31,160.98
2021-07-25,P003,113.83,199.16
2021-07-26,P003,101.46,185.18
2021-07-27,P003,91.12,167.13
2021-07-28,P003,92.89,153.93
2021-07-29,P003,94.9,183.01
2021-07-30,P003,93.59,160.07
2021-07-31,P003,103.78,171.09
2021-08-01,P003,110.23,194.61
2021-08-02,P003,109.97,186.56
2021-08-03,P003,95.95,187.96
2021-08-04,P003,87.24,159.73
2021-08-05,P003,88.01,154.04
2021-08-06,P003,97.75,161.63
2021-08-07,P003,99.79,151.32
2021-08-08,P003,102.98,170.2
2021-08-09,P003,91.0,172.44
2021-08-10,P003,98.01,174.0
2021-08-11,P003,78.89,149.09
2021-08-12,P003,84.51,144.56
2021-08-13,P003,93.78,166.05
2021-08-14,P003,111.23,191.36
2021-08-15,P003,98.14,172.44
2021-08-16,P003,92.19,163.86
2021-08-17,P003,85.79,147.82
2021-08-18,P003,94.57,173.24
2021-08-19,P003,69.14,107.82
2021-08-20,P003,86.11,159.93
2021-08-21,P003,114.62,210.33
2021-08-22,P003,103.19,158.11
2021-08-23,P003,88.55,156.13
2021-08-24,P003,87.86,157.78
2021-08-25,P003,84.06,149.43
2021-08-26,P003,90.15,170.52
2021-08-27,P003,102.25,176.97
2021-08-28,P003,99.68,171.21
2021-08-29,P003,95.54,173.52
2021-08-30,P003,99.07,169.24
2021-08-31,P003,83.11,184.91
2021-09-01,P003,76.67,148.18
2021-09-02,P003,73.76,145.71
2021-09-03,P003,81.09,133.98
2021-09-04,P003,91.27,155.83
2021-09-05,P003,91.04,172.51
2021-09-06,P003,95.57,152.22
2021-09-07,P003,79.48,127.9
2021-09-08,P003,63.41,133.73
2021-09-09,P003,77.49,161.19
2021-09-10,P003,87.11,157.53
2021-09-11,P003,92.5,159.14
2021-09-12,P003,106.74,158.15
2021-09-13,P003,89.56,164.08
2021-09-14,P003,91.53,168.15
2021-09-15,P003,81.76,133.94
2021-09-16,P003,83.13,164.47
2021-09-17,P003,84.59,162.24
2021-09-18,P003,95.47,176.79
2021-09-19,P003,92.75,168.58
2021-09-20,P003,94.01,170.55
2021-09-21,P003,84.61,159.82
2021-09-22,P003,76.02,154.7
2021-09-23,P003,89.17,140.99
2021-09-24,P003,92.03,147.02
2021-09-25,P003,93.04,155.68
2021-09-26,P003,98.15,166.85
2021-09-27,P003,92.45,166.33
2021-09-28,P003,80.82,154.06
2021-09-29,P003,82.13,163.31
2021-09-30,P003,79.55,161.04
2021-10-01,P003,83.89,145.16
2021-10-02,P003,86.11,158.49
2021-10-03,P003,95.27,156.79
2021-10-04,P003,96.54,164.65
2021-10-05,P003,82.07,155.28
2021-10-06,P003,97.08,132.99
2021-10-07,P003,88.87,182.98
2021-10-08,P003,97.69,173.35
2021-10-09,P003,100.95,164.99
2021-10-10,P003,108.91,198.18
2021-10-11,P003,88.81,155.34
2021-10-12,P003,71.3,142.62
2021-10-13,P003,79.74,144.87
2021-10-14,P003,87.39,173.91
2021-10-15,P003,91.29,160.24
2021-10-16,P003,98.38,169.88
2021-10-17,P003,106.3,188.34
2021-10-18,P003,96.44,172.29
2021-10-19,P003,92.1,161.56
2021-10-20,P003,77.45,158.55
2021-10-21,P003,78.17,173.56
2021-10-22,P003,100.8,173.98
2021-10-23,P003,98.1,169.27
2021-10-24,P003,95.42,167.13
2021-10-25,P003,91.24,174.34
2021-10-26,P003,84.26,148.27
2021-10-27,P003,79.71,146.93
2021-10-28,P003,77.96,132.58
2021-10-29,P003,83.05,141.21
2021-10-30,P003,97.29,162.11
2021-10-31,P003,96.6,166.04
2021-11-01,P003,102.63,190.32
2021-11-02,P003,90.97,166.33
2021-11-03,P003,86.64,147.52
2021-11-04,P003,329.2,145.02
2021-11-05,P003,92.46,176.21
2021-11-06,P003,101.78,183.05
2021-11-07,P003,105.64,175.92
2021-11-08,P003,96.64,162.21
2021-11-09,P003,96.92,178.17
2021-11-10,P003,86.35,146.42
2021-11-11,P003,92.8,166.72
2021-11-12,P003,91.56,184.29
2021-11-13,P003,90.08,162.13
2021-11-14,P003,104.31,166.56
2021-11-15,P003,102.94,177.04
2021-11-16,P003,95.31,160.61
2021-11-17,P003,90.27,146.33
2021-11-18,P003,87.41,164.42
2021-11-19,P003,91.14,172.31
2021-11-20,P003,105.76,172.66
2021-11-21,P003,106.78,173.01
2021-11-22,P003,96.76,157.15
2021-11-23,P003,100.07,168.57
2021-11-24,P003,84.03,148.4
2021-11-25,P003,87.6,147.49
2021-11-26,P003,107.42,196.34
2021-11-27,P003,109.31,183.97
2021-11-28,P003,103.74,179.46
2021-11-29,P003,103.53,182.37
2021-11-30,P003,96.04,173.75
2021-12-01,P003,74.57,140.43
2021-12-02,P003,87.4,160.13
2021-12-03,P003,99.05,166.36
2021-12-04,P003,103.72,178.11
2021-12-05,P003,109.15,182.57
2021-12-06,P003,110.38,176.56
2021-12-07,P003,95.0,151.71
2021-12-08,P003,86.52,157.98
2021-12-09,P003,96.63,164.59
2021-12-10,P003,99.25,150.34
2021-12-11,P003,106.8,181.87
2021-12-12,P003,107.8,187.45
2021-12-13,P003,118.95,214.23
2021-12-14,P003,85.39,151.48
2021-12-15,P003,92.45,157.06
2021-12-16,P003,96.58,155.49
2021-12-17,P003,98.45,170.54
2021-12-18,P003,115.08,187.1
2021-12-19,P003,116.38,178.27
2021-12-20,P003,107.17,175.42
2021-12-21,P003,99.18,149.39
2021-12-22,P003,96.09,175.35
2021-12-23,P003,97.96,160.25
2021-12-24,P003,104.66,174.31
2021-12-25,P003,110.54,166.28
2021-12-26,P003,115.02,179.2
2021-12-27,P003,113.98,181.19
2021-12-28,P003,95.43,165.32
2021-12-29,P003,92.47,167.27
2021-12-30,P003,90.12,174.51
2021-12-31,P003,112.35,189.68
2022-01-01,P003,115.2,194.82
2022-01-02,P003,118.56,203.02
2022-01-03,P003,102.91,178.61
2022-01-04,P003,115.55,185.18
2022-01-05,P003,97.15,177.24
2022-01-06,P003,103.64,184.37
2022-01-07,P003,114.3,190.79
2022-01-08,P003,109.8,165.25
2022-01-09,P003,114.27,175.86
2022-01-10,P003,114.58,181.84
2022-01-11,P003,124.0,201.79
2022-01-12,P003,104.62,174.4
2022-01-13,P003,114.28,195.65
2022-01-14,P003,118.41,201.56
2022-01-15,P003,119.92,201.91
2022-01-16,P003,113.61,195.66
2022-01-17,P003,121.85,181.48
2022-01-18,P003,99.84,174.67
2022-01-19,P003,114.38,178.31
2022-01-20,P003,107.8,161.31
2022-01-21,P003,97.23,164.35
2022-01-22,P003,117.62,200.86
2022-01-23,P003,125.4,200.01
2022-01-24,P003,116.0,206.17
2022-01-25,P003,115.03,186.81
2022-01-26,P003,101.58,196.06
2022-01-27,P003,100.66,172.43
2022-01-28,P003,114.58,184.81
2022-01-29,P003,121.72,178.92
2022-01-30,P003,121.24,202.35
2022-01-31,P003,126.62,191.6
2022-02-01,P003,107.47,171.0
2022-02-02,P003,110.37,193.19
2022-02-03,P003,110.7,192.28
2022-02-04,P003,107.45,188.77
2022-02-05,P003,115.38,181.76
2022-02-06,P003,125.15,194.64
2022-02-07,P003,132.88,202.28
2022-02-08,P003,117.76,195.59
2022-02-09,P003,99.84,185.38
2022-02-10,P003,93.31,166.99
2022-02-11,P003,122.85,212.6
2022-02-12,P003,124.36,203.33
2022-02-13,P003,133.55,201.2
2022-02-14,P003,117.31,195.6
2022-02-15,P003,117.97,205.03
2022-02-16,P003,116.84,206.82
2022-02-17,P003,110.83,192.7
2022-02-18,P003,117.42,187.68
2022-02-19,P003,126.59,194.42
2022-02-20,P003,131.44,207.2
2022-02-21,P003,123.97,210.71
2022-02-22,P003,123.15,197.49
2022-02-23,P003,110.4,184.94
2022-02-24,P003,106.93,177.44
2022-02-25,P003,133.2,199.92
2022-02-26,P003,124.15,192.52
2022-02-27,P003,126.08,197.44
2022-02-28,P003,124.94,212.13
2022-03-01,P003,118.97,186.57
2022-03-02,P003,,182.61
2022-03-03,P003,116.01,177.35
2022-03-04,P003,122.28,199.45
2022-03-05,P003,129.98,213.65
2022-03-06,P003,116.48,202.73
2022-03-07,P003,137.73,209.76
2022-03-08,P003,118.76,194.5
2022-03-09,P003,118.94,187.4
2022-03-10,P003,108.86,184.14
2022-03-11,P003,120.69,193.83
2022-03-12,P003,125.86,196.45
2022-03-13,P003,140.38,211.76
2022-03-14,P003,123.84,198.36
2022-03-15,P003,125.07,192.13
2022-03-16,P003,112.4,179.98
2022-03-17,P003,115.24,202.31
2022-03-18,P003,122.84,219.94
2022-03-19,P003,138.36,196.32
2022-03-20,P003,120.96,178.36
2022-03-21,P003,120.16,180.59
2022-03-22,P003,109.51,178.48
2022-03-23,P003,110.42,189.38
2022-03-24,P003,113.7,189.61
2022-03-25,P003,115.2,186.92
2022-03-26,P003,126.81,202.1
2022-03-27,P003,120.73,183.81
2022-03-28,P003,122.44,190.0
2022-03-29,P003,128.86,198.66
2022-03-30,P003,119.8,173.96
2022-03-31,P003,120.09,178.48
2022-04-01,P003,119.24,178.03
2022-04-02,P003,122.33,199.97
2022-04-03,P003,126.29,198.74
2022-04-04,P003,128.56,204.67
2022-04-05,P003,127.11,178.71
2022-04-06,P003,123.0,178.17
2022-04-07,P003,122.93,199.56
2022-04-08,P003,120.98,163.2
2022-04-09,P003,131.81,214.06
2022-04-10,P003,131.28,183.05
2022-04-11,P003,127.67,206.1
2022-04-12,P003,134.15,195.26
2022-04-13,P003,107.01,187.5
2022-04-14,P003,117.7,219.78
2022-04-15,P003,132.61,179.88
2022-04-16,P003,122.77,199.73
2022-04-17,P003,129.22,181.14
2022-04-18,P003,125.54,199.81
2022-04-19,P003,120.4,188.33
2022-04-20,P003,107.79,179.09
2022-04-21,P003,122.43,183.31
2022-04-22,P003,129.06,206.86
2022-04-23,P003,134.31,189.83
2022-04-24,P003,127.52,209.94
2022-04-25,P003,128.87,194.78
2022-04-26,P003,115.94,171.91
2022-04-27,P003,114.94,200.89
2022-04-28,P003,131.32,200.65
2022-04-29,P003,125.15,214.23
2022-04-30,P003,123.62,205.83
2022-05-01,P003,133.28,195.3
2022-05-02,P003,119.67,188.82
2022-05-03,P003,113.55,184.76
2022-05-04,P003,110.06,195.33
2022-05-05,P003,115.09,189.46
2022-05-06,P003,129.52,201.28
2022-05-07,P003,133.51,201.51
2022-05-08,P003,134.61,204.1
2022-05-09,P003,120.43,203.47
2022-05-10,P003,116.71,186.75
2022-05-11,P003,117.13,183.18
2022-05-12,P003,113.15,177.5
2022-05-13,P003,121.37,185.83
2022-05-14,P003,131.8,187.78
2022-05-15,P003,128.47,190.96
2022-05-16,P003,127.44,212.43
2022-05-17,P003,128.55,196.49
2022-05-18,P003,113.49,190.53
2022-05-19,P003,122.99,168.2
2022-05-20,P003,125.37,201.05
2022-05-21,P003,119.3,187.69
2022-05-22,P003,122.87,188.06
2022-05-23,P003,119.99,191.8
2022-05-24,P003,112.75,177.8
2022-05-25,P003,112.84,161.6
2022-05-26,P003,118.44,197.67
2022-05-27,P003,128.36,200.8
2022-05-28,P003,128.76,195.62
2022-05-29,P003,125.6,185.94
2022-05-30,P003,111.27,166.57
2022-05-31,P003,117.06,189.29
2022-06-01,P003,112.27,198.4
2022-06-02,P003,114.57,186.6
2022-06-03,P003,132.17,188.34
2022-06-04,P003,133.03,205.28
2022-06-05,P003,131.65,201.11
2022-06-06,P003,116.64,195.28
2022-06-07,P003,112.19,188.26
2022-06-08,P003,110.17,150.31
2022-06-09,P003,107.42,182.87
2022-06-10,P003,121.12,181.09
2022-06-11,P003,126.31,182.09
2022-06-12,P003,118.97,187.09
2022-06-13,P003,128.14,202.25
2022-06-14,P003,114.42,168.01
2022-06-15,P003,98.89,175.94
2022-06-16,P003,110.28,187.92
2022-06-17,P003,118.32,188.79
2022-06-18,P003,128.5,189.83
2022-06-19,P003,121.97,182.17
2022-06-20,P003,124.41,204.67
2022-06-21,P003,113.4,168.29
2022-06-22,P003,99.84,180.48
2022-06-23,P003,100.56,168.91
2022-06-24,P003,121.82,190.86
2022-06-25,P003,128.29,181.21
2022-06-26,P003,124.37,192.9
2022-06-27,P003,126.85,202.99
2022-06-28,P003,117.05,173.69
2022-06-29,P003,110.26,185.24
2022-06-30,P003,102.01,172.9
2022-07-01,P003,123.89,187.45
2022-07-02,P003,122.75,201.29
2022-07-03,P003,118.53,166.51
2022-07-04,P003,112.28,185.75
2022-07-05,P003,110.66,196.86
2022-07-06,P003,94.54,178.94
2022-07-07,P003,110.08,183.98
2022-07-08,P003,106.19,173.18
2022-07-09,P003,120.17,183.81
2022-07-10,P003,116.13,183.11
2022-07-11,P003,113.13,188.56
2022-07-12,P003,103.0,164.93
2022-07-13,P003,102.03,179.6
2022-07-14,P003,115.65,206.98
2022-07-15,P003,118.66,188.04
2022-07-16,P003,118.51,175.07
2022-07-17,P003,117.56,174.11
2022-07-18,P003,118.23,195.99
2022-07-19,P003,112.78,182.19
2022-07-20,P003,96.48,175.25
2022-07-21,P003,102.33,166.99
2022-07-22,P003,97.9,176.21
2022-07-23,P003,121.61,190.03
2022-07-24,P003,128.6,191.27
2022-07-25,P003,112.15,178.14
2022-07-26,P003,91.77,149.8
2022-07-27,P003,103.64,193.54
2022-07-28,P003,95.91,164.94
2022-07-29,P003,103.4,179.85
2022-07-30,P003,117.2,181.83
2022-07-31,P003,116.31,175.79
2022-08-01,P003,107.33,175.0
2022-08-02,P003,99.23,180.24
2022-08-03,P003,99.36,164.16
2022-08-04,P003,97.51,158.8
2022-08-05,P003,99.38,170.93
2022-08-06,P003,110.11,185.1
2022-08-07,P003,115.5,201.93
2022-08-08,P003,107.89,181.43
2022-08-09,P003,93.36,169.8
2022-08-10,P003,103.27,180.47
2022-08-11,P003,82.28,140.75
2022-08-12,P003,,162.49
2022-08-13,P003,107.17,166.33
2022-08-14,P003,113.16,169.84
2022-08-15,P003,111.15,189.11
2022-08-16,P003,107.45,180.35
2022-08-17,P003,91.93,162.72
2022-08-18,P003,101.12,145.19
2022-08-19,P003,104.88,195.44
2022-08-20,P003,99.55,160.61
2022-08-21,P003,122.63,213.14
2022-08-22,P003,98.12,153.63
2022-08-23,P003,102.2,164.07
2022-08-24,P003,97.56,145.53
2022-08-25,P003,98.29,171.92
2022-08-26,P003,99.8,158.79
2022-08-27,P003,113.87,173.14
2022-08-28,P003,100.97,157.25
2022-08-29,P003,105.5,183.27
2022-08-30,P003,95.46,172.58
2022-08-31,P003,90.35,178.47
2022-09-01,P003,98.43,161.57
2022-09-02,P003,108.48,180.67
2022-09-03,P003,106.12,163.22
2022-09-04,P003,114.31,180.96
2022-09-05,P003,105.51,170.33
2022-09-06,P003,92.84,167.48
2022-09-07,P003,92.24,172.41
2022-09-08,P003,93.46,173.37
2022-09-09,P003,97.26,158.84
2022-09-10,P003,110.2,190.19
2022-09-11,P003,110.53,180.08
2022-09-12,P003,95.19,161.94
2022-09-13,P003,87.83,150.74
2022-09-14,P003,95.91,160.31
2022-09-15,P003,89.97,177.39
2022-09-16,P003,102.89,175.96
2022-09-17,P003,111.98,183.73
2022-09-18,P003,101.18,168.56
2022-09-19,P003,95.98,190.44
2022-09-20,P003,107.53,190.58
2022-09-21,P003,95.25,158.04
2022-09-22,P003,92.16,159.42
2022-09-23,P003,95.31,163.17
2022-09-24,P003,104.1,175.56
2022-09-25,P003,101.57,164.55
2022-09-26,P003,109.69,184.07
2022-09-27,P003,92.79,177.31
2022-09-28,P003,99.7,156.56
2022-09-29,P003,92.29,151.01
2022-09-30,P003,94.71,159.88
2022-10-01,P003,104.7,170.33
2022-10-02,P003,93.08,183.07
2022-10-03,P003,103.81,183.83
2022-10-04,P003,96.61,176.05
2022-10-05,P003,98.3,165.65
2022-10-06,P003,83.62,150.76
2022-10-07,P003,108.22,163.7
2022-10-08,P003,112.48,190.3
2022-10-09,P003,116.68,191.59
2022-10-10,P003,104.59,187.45
2022-10-11,P003,104.11,172.01
2022-10-12,P003,84.95,153.53
2022-10-13,P003,99.68,171.38
2022-10-14,P003,97.11,176.03
2022-10-15,P003,98.17,153.47
2022-10-16,P003,102.97,180.33
2022-10-17,P003,105.52,175.31
2022-10-18,P003,93.7,153.11
2022-10-19,P003,96.68,145.83
2022-10-20,P003,85.22,153.86
2022-10-21,P003,89.68,174.16
2022-10-22,P003,117.05,203.79
2022-10-23,P003,115.9,189.46
2022-10-24,P003,99.98,189.6
2022-10-25,P003,99.45,169.02
2022-10-26,P003,101.39,180.92
2022-10-27,P003,99.47,164.96
2022-10-28,P003,104.24,169.09
2022-10-29,P003,116.32,179.55
2022-10-30,P003,107.06,156.46
2022-10-31,P003,107.46,190.33
2022-11-01,P003,100.38,163.96
2022-11-02,P003,94.68,156.67
2022-11-03,P003,95.69,153.89
2022-11-04,P003,104.89,172.85
2022-11-05,P003,111.09,198.72
2022-11-06,P003,106.31,197.25
2022-11-07,P003,113.27,166.66
2022-11-08,P003,95.84,162.29
2022-11-09,P003,96.25,155.9
2022-11-10,P003,97.52,177.4
2022-11-11,P003,107.89,180.76
2022-11-12,P003,99.48,163.11
2022-11-13,P003,119.29,190.01
2022-11-14,P003,105.76,170.98
2022-11-15,P003,110.4,196.55
2022-11-16,P003,96.1,171.57
2022-11-17,P003,100.43,177.13
2022-11-18,P003,118.68,162.01
2022-11-19,P003,112.01,181.34
2022-11-20,P003,122.87,213.71
2022-11-21,P003,111.57,194.83
2022-11-22,P003,107.12,158.65
2022-11-23,P003,100.95,167.81
2022-11-24,P003,107.4,165.38
2022-11-25,P003,104.69,191.8
2022-11-26,P003,109.39,181.83
2022-11-27,P003,113.25,175.57
2022-11-28,P003,113.6,183.94
2022-11-29,P003,104.98,148.91
2022-11-30,P003,106.49,165.64
2022-12-01,P003,111.85,182.22
2022-12-02,P003,104.68,183.14
2022-12-03,P003,112.64,163.23
2022-12-04,P003,,176.42
2022-12-05,P003,126.97,207.06
2022-12-06,P003,109.93,165.42
2022-12-07,P003,106.92,179.21
2022-12-08,P003,97.81,168.47
2022-12-09,P003,112.37,199.51
2022-12-10,P003,121.96,189.66
2022-12-11,P003,119.2,187.49
2022-12-12,P003,123.12,201.67
2022-12-13,P003,123.87,180.6
2022-12-14,P003,100.26,168.05
2022-12-15,P003,101.63,167.08
2022-12-16,P003,109.03,177.65
2022-12-17,P003,130.47,208.96
2022-12-18,P003,128.92,204.46
2022-12-19,P003,117.8,180.32
2022-12-20,P003,112.18,183.54
2022-12-21,P003,103.01,187.92
2022-12-22,P003,115.08,176.77
2022-12-23,P003,114.01,185.46
2022-12-24,P003,121.27,189.33
2022-12-25,P003,128.31,197.68
2022-12-26,P003,119.49,173.18
2022-12-27,P003,112.55,196.66
2022-12-28,P003,109.99,172.24
2022-12-29,P003,,196.79
2022-12-30,P003,128.18,191.97
2022-12-31,P003,128.36,192.1
2023-01-01,P003,131.5,213.63
2023-01-02,P003,121.44,201.38
2023-01-03,P003,111.74,183.83
2023-01-04,P003,115.87,193.49
2023-01-05,P003,114.81,181.93
2023-01-06,P003,111.79,181.71
2023-01-07,P003,124.9,188.29
2023-01-08,P003,128.21,207.25
2023-01-09,P003,121.6,184.67
2023-01-10,P003,126.9,211.75
2023-01-11,P003,116.84,183.69
2023-01-12,P003,124.03,194.24
2023-01-13,P003,123.91,201.5
2023-01-14,P003,129.36,199.6
2023-01-15,P003,125.08,192.1
2023-01-16,P003,126.72,196.42
2023-01-17,P003,120.07,199.01
2023-01-18,P003,107.74,171.11
2023-01-19,P003,114.53,183.27
2023-01-20,P003,122.36,192.46
2023-01-21,P003,133.31,211.95
2023-01-22,P003,541.64,204.41
2023-01-23,P003,,213.18
2023-01-24,P003,124.73,193.16
2023-01-25,P003,116.76,184.39
2023-01-26,P003,102.45,170.74
2023-01-27,P003,123.28,180.11
2023-01-28,P003,139.18,198.81
2023-01-29,P003,124.42,189.11
2023-01-30,P003,131.12,212.48
2023-01-31,P003,133.27,202.94
2023-02-01,P003,115.12,180.27
2023-02-02,P003,121.49,203.76
2023-02-03,P003,120.16,205.67
2023-02-04,P003,,226.81
2023-02-05,P003,135.78,197.25
2023-02-06,P003,132.47,197.52
2023-02-07,P003,133.62,221.75
2023-02-08,P003,125.37,197.78
2023-02-09,P003,117.93,185.25
2023-02-10,P003,125.78,202.97
2023-02-11,P003,139.12,219.19
2023-02-12,P003,134.18,198.46
2023-02-13,P003,121.11,193.31
2023-02-14,P003,126.78,206.04
2023-02-15,P003,114.1,172.5
2023-02-16,P003,134.44,204.56
2023-02-17,P003,132.27,191.13
2023-02-18,P003,132.24,192.41
2023-02-19,P003,135.23,199.6
2023-02-20,P003,123.96,198.73
2023-02-21,P003,121.95,188.73
2023-02-22,P003,130.51,194.03
2023-02-23,P003,139.54,210.06
2023-02-24,P003,136.95,195.48
2023-02-25,P003,138.48,212.77
2023-02-26,P003,138.17,219.48
2023-02-27,P003,130.87,200.08
2023-02-28,P003,142.2,210.17
2023-03-01,P003,124.55,198.28
2023-03-02,P003,,189.8
2023-03-03,P003,142.17,217.53
2023-03-04,P003,129.77,230.79
2023-03-05,P003,137.92,206.69
2023-03-06,P003,133.72,202.53
2023-03-07,P003,130.46,207.9
2023-03-08,P003,126.39,212.85
2023-03-09,P003,585.68,226.17
2023-03-10,P003,128.36,176.81
2023-03-11,P003,142.59,218.22
2023-03-12,P003,146.58,242.3
2023-03-13,P003,138.67,214.89
2023-03-14,P003,132.51,190.97
2023-03-15,P003,121.37,194.19
2023-03-16,P003,129.93,187.12
2023-03-17,P003,138.72,221.05
2023-03-18,P003,143.97,204.41
2023-03-19,P003,147.07,217.81
2023-03-20,P003,147.88,209.31
2023-03-21,P003,138.18,202.71
2023-03-22,P003,128.74,213.6
2023-03-23,P003,122.9,193.94
2023-03-24,P003,132.66,197.07
2023-03-25,P003,141.27,199.82
2023-03-26,P003,145.71,196.99
2023-03-27,P003,137.06,194.55
2023-03-28,P003,127.43,198.55
2023-03-29,P003,121.64,201.44
2023-03-30,P003,120.45,184.85
2023-03-31,P003,135.25,220.96
2023-04-01,P003,134.14,196.96
2023-04-02,P003,138.53,206.15
2023-04-03,P003,137.87,197.08
2023-04-04,P003,125.3,205.21
2023-04-05,P003,,222.27
2023-04-06,P003,135.01,187.4
2023-04-07,P003,133.54,200.08
2023-04-08,P003,140.48,223.13
2023-04-09,P003,147.88,203.41
2023-04-10,P003,136.04,211.71
2023-04-11,P003,128.68,210.89
2023-04-12,P003,136.22,207.0
2023-04-13,P003,135.87,211.38
2023-04-14,P003,140.41,228.02
2023-04-15,P003,148.59,238.07
2023-04-16,P003,132.69,202.07
2023-04-17,P003,148.32,212.99
2023-04-18,P003,135.57,196.37
2023-04-19,P003,134.91,214.68
2023-04-20,P003,132.67,188.95
2023-04-21,P003,136.85,204.32
2023-04-22,P003,141.11,212.13
2023-04-23,P003,146.45,211.42
2023-04-24,P003,137.99,210.78
2023-04-25,P003,138.06,233.7
2023-04-26,P003,118.93,187.72
2023-04-27,P003,126.67,192.32
2023-04-28,P003,148.37,228.52
2023-04-29,P003,138.52,210.91
2023-04-30,P003,142.3,226.69
2023-05-01,P003,134.02,205.67
2023-05-02,P003,134.29,201.81
2023-05-03,P003,123.44,175.6
2023-05-04,P003,128.18,181.99
2023-05-05,P003,140.54,192.18
2023-05-06,P003,137.4,211.19
2023-05-07,P003,147.76,204.14
2023-05-08,P003,143.52,226.07
2023-05-09,P003,137.85,208.15
2023-05-10,P003,,195.47
2023-05-11,P003,147.93,209.5
2023-05-12,P003,140.94,217.16
2023-05-13,P003,142.68,204.64
2023-05-14,P003,136.88,197.03
2023-05-15,P003,137.09,218.97
2023-05-16,P003,139.14,212.69
2023-05-17,P003,136.37,204.02
2023-05-18,P003,136.38,212.79
2023-05-19,P003,138.32,208.41
2023-05-20,P003,132.17,206.0
2023-05-21,P003,144.01,205.84
2023-05-22,P003,129.15,219.86
2023-05-23,P003,120.57,184.77
2023-05-24,P003,126.43,211.99
2023-05-25,P003,129.51,197.62
2023-05-26,P003,137.87,215.94
2023-05-27,P003,141.51,218.85
2023-05-28,P003,143.08,224.55
2023-05-29,P003,129.48,191.07
2023-05-30,P003,127.63,208.39
2023-05-31,P003,114.7,203.17
2023-06-01,P003,113.08,180.49
2023-06-02,P003,135.61,205.96
2023-06-03,P003,132.71,197.47
2023-06-04,P003,143.81,210.35
2023-06-05,P003,140.7,227.81
2023-06-06,P003,123.19,183.15
2023-06-07,P003,125.92,186.5
2023-06-08,P003,119.75,205.86
2023-06-09,P003,118.69,194.94
2023-06-10,P003,136.56,227.76
2023-06-11,P003,134.33,199.82
2023-06-12,P003,129.97,201.24
2023-06-13,P003,137.31,200.71
2023-06-14,P003,111.76,183.2
2023-06-15,P003,124.55,176.81
2023-06-16,P003,122.32,199.17
2023-06-17,P003,139.78,213.01
2023-06-18,P003,137.44,206.87
2023-06-19,P003,133.38,199.48
2023-06-20,P003,118.27,179.33
2023-06-21,P003,114.8,192.08
2023-06-22,P003,126.28,184.57
2023-06-23,P003,137.37,212.49
2023-06-24,P003,135.66,226.4
2023-06-25,P003,128.71,213.57
2023-06-26,P003,131.58,186.53
2023-06-27,P003,136.94,201.57
2023-06-28,P003,118.44,192.65
2023-06-29,P003,127.91,197.21
2023-06-30,P003,120.73,176.73
2023-07-01,P003,130.94,204.8
2023-07-02,P003,136.23,206.13
2023-07-03,P003,130.34,219.49
2023-07-04,P003,116.19,183.66
2023-07-05,P003,111.38,193.06
2023-07-06,P003,123.48,180.81
2023-07-07,P003,130.73,190.45
2023-07-08,P003,138.68,215.9
2023-07-09,P003,141.75,222.59
2023-07-10,P003,127.18,187.61
